Country, Variable, Unit, Symbol, "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Netherlands (Kingdom of the), Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.18, , , , 0.26, 0.23, , , , , 0.05, 0.05, 0.17, 0.09, 0.07, 0.12, 0.07, 0.07, 0.09, 0.12, 0.12, 0.06, 0.11, , , , , , , 
New Zealand, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , 0.84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
New Zealand, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , 0.87, 0.91, 0.95, 0.99, 1.03, 1.07, 1.11, 1.15, 1.19, 1.23, 1.26, 1.3, 1.34, 1.38, 1.59, 1.79, 2, 2.2, 2.41, 2.61, , 2.92, 3.01, 3.11, , 3.21, 3.21, 3.21, 3.21, 3.21, 3.21, 3.21, 3.21, 3.21, 3.21
New Zealand, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.82, , , , 3.21, , , , , , , , , , 
Nicaragua, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.08, , , 1.18, , , , , , , , , , 1.19, , , , , , , , 1.08, 
Nicaragua, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.11, 1.15, , 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, 1.18, , 1.17, 1.16, 1.15, 1.13, 1.12, 1.11, 1.1, , 1.08
Niger, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , 0.41, , , , , , , , , , , , , , , , , , , , , , , , , , 1.32, 1.52, 1.54, 1.37, 2.21, 2.35, 
Niger, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.66, , , , , , , , , , , , , , , 
Niger, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , 0.42, 0.44, 0.45, 0.47, 0.48, 0.5, 0.51, 0.53, 0.54, 0.56, 0.57, 0.58, 0.6, 0.61, 0.63, 0.64, , 0.73, 0.8, 0.88, 0.95, 1.03, 1.1, 1.18, 1.25, , , , , , , 2.35
Nigeria, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , 3.92, , , , , , , , , , , , , 5.51, , , , 5.51, , , , , , 5.51, , , , , , , , , , 
Nigeria, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 4.04, 4.16, 4.29, 4.41, 4.53, 4.65, 4.78, 4.9, 5.02, 5.14, 5.27, 5.39, , 5.51, 5.51, 5.51, , 5.51, 5.51, 5.51, 5.51, 5.51, , 5.51, 5.51, 5.51, 5.51, 5.51, 5.51, 5.51, 5.51, 5.51, 5.51
North Macedonia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.07, , , , , , , , , , , , 0.28, 0.36, 0.36, 0.29, 1.35, 0.16, 0.21, 0.14, , , , , 
North Macedonia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.9, 0.72, 0.55, , , , , , , , , , , , , , , , , 0.14, 0.14, 0.14, 0.14, 0.14
North Macedonia, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.38, 0.31, 0.28, 0.39, 0.24, 0.26, 0.18, 0.13, , , , , , , , , , , , , 
Norway, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.74, 0.76, , , , , , , , , 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84, 0.84
Norway, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.73, , , 0.77, 0.77, 0.88, 0.81, 0.75, 0.89, 0.73, 0.84, , , , , , , , , , , , , , 
Oman, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.15, , , , , , , , , , , , 1.17, , , , , , , , , , 1.61, , 1.55, 1.55, 1.55, 1.55, 1.55, 1.55
Oman, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.23, , , , , , , , , , , , , , , , , , , , 
Oman, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.16, 1.17, 1.18, 1.18, 1.19, 1.2, 1.21, 1.22, , 1.21, 1.19, , 1.21, 1.26, 1.3, 1.34, 1.39, 1.43, 1.48, 1.52, 1.56, , 1.58, , , , , , 
Pakistan, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , 150.3, , , , , , , , , , , , , , , , 150.6, , , , , , , , , , , , , , , , , 172.4, , , , , , , , , , , , 
Pakistan, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 162.7, , , , , , , , , , , , , , , , , , , , 
Pakistan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , 150.32, 150.34, 150.36, 150.38, 150.39, 150.41, 150.43, 150.45, 150.47, 150.49, 150.51, 150.53, 150.54, 150.56, 150.58, , 151.94, 153.29, 154.63, 155.98, 157.32, 158.67, 160.01, 161.36, , 163.91, 165.13, 166.34, 167.55, 168.76, 169.97, 171.19, , 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4, 172.4
Palestine, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.17, 0.17, , 0.17, , 0.19, , , , , , , , , , , , 0.16, 0.18, 0.19, 0.22
Palestine, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.17, , 0.18, , 0.18, 0.17, 0.17, 0.16, 0.15, 0.15, 0.16, 0.17, 0.15, 0.17, 0.16, , , , 
Panama, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.45, , , 0.47, 0.47, 0.45, 0.45, , , , 
Panama, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.46, 0.46, , , , , 0.45, 0.45, 0.45, 0.45
Papua New Guinea, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Papua New Guinea, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Paraguay, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.34, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Paraguay, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.35, , , , , , , , , , , , 1.9, , , , , , , , 
Paraguay, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.35, 0.35, 0.35, 0.35, , 0.48, 0.61, 0.74, 0.87, 0.99, 1.12, 1.25, 1.38, 1.51, 1.64, 1.77, , 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9, 1.9
Peru, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 12.12, , , , , , , , , , 32.01, 32.8, 
Peru, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14.11, 16.1, 18.09, 20.08, 22.07, 24.05, 26.04, 28.03, 30.02, , , 32.8
Philippines, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 65.59, 67.19, 67.21, 67.07, 67.88, 67.9, 67.91, 67.92, 67.78, 67.94, 67.94, 67.96, 67.97, 67.83, 
Philippines, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 67.83
Poland, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.15, , , , 1.06, 0.99, 1.05, 1.02, 1.39, , 
Poland, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , 1.68, 1.67, 1.67, 1.67, , 1.59, 1.53, 1.46, 1.39, , 1.38, 1.44, 1.49, 1.55, , 1.62, 1.64, 1.66, 1.68, , 1.53, , 1.31, 1.24, , 1.13, , 1.08, 1.07, , , , , , , , , , , , , , 1.08, , , , , , 1.39, 1.39
Poland, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , 1.68, , , , , 1.66, , , , , 1.32, , , , , 1.61, , , , , 1.69, , 1.37, , , 1.18, , 1.08, , , 1.06, 1.03, 1.11, 1.01, 1.07, 1.1, 1.09, 1.12, 1.15, 1.16, , 1.11, 1.1, , , , , , , , 
Portugal, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.42, 3.42, , 
Portugal, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , 6.73, 8.37, , , 9.59, 9.18, , 8.49, 8.2, 7.92, 7.64, 7.36, 7.08, 6.8, 6.52, 6.23, 5.95, 5.67, 5.39, 5.11, 4.83, 4.55, 4.26, 3.98, 3.7, , , 3.42, 3.42
Portugal, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , 5.1, , , 10, 10, , , 8.77, , , , , , , , , , , , , , , , , , , , , , 
Puerto Rico, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, , , , , , , , , , 0.13, , , , , 0.07, , , , , 0.06, , , , , 0.11, , , , , 
Puerto Rico, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.2, 0.19, 0.18, 0.18, 0.17, 0.16, 0.15, 0.15, 0.14, , 0.12, 0.11, 0.1, 0.09, , 0.07, 0.07, 0.07, 0.07, , 0.07, 0.08, 0.09, 0.1, , 0.11, 0.11, 0.11, 0.11, 0.11
Qatar, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, , , , , , , , , , , 0.26, 0.26, 0.25, 0.25, 0.25, 0.26, 0.27, 0.29, 0.29, 0.29, 0.23, 0.29, 0.23, 0.31, 0.32, 0.32
Qatar, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, , , , , , , , , , , , , , , , , , , , 
Qatar, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, 0.21, 0.21, 0.21, 0.21, , 0.22, 0.23, 0.24, 0.25, , , , , , , , , , , , , , , , 
Republic of Korea, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 14.3, 14.51, 14.71, , 15.04, 15.16, , , 15.88, 15.96, 16.03, , , 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96, 15.96
Republic of Korea, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , 14.1, , , , 14.91, , , 15.29, 15.81, , , , 16.1, 15.96, , , , , , , , , , , , , , , , , 
Republic of Moldova, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.78, , , , 0.35, , , , , , , , , , , 0.04, , , 0.04, , 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.04, 0.06
Republic of Moldova, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.67, 0.56, 0.46, , 0.32, 0.29, 0.26, 0.24, 0.21, 0.18, 0.15, 0.12, 0.09, 0.06, , 0.04, 0.04, , 0.04, , , , , , , , , 
Romania, Agricultural water withdrawal, 10^9 m3/year, , , , , , , 3.4, , , , , 5.75, , , , , 6.79, , , , , 8.49, , , , , 9.1, , , 8.95, , 5.98, , 2.98, 3.33, 3.36, , , , , , , 0.52, , 1.08, , 0.74, , , , 1.09, 1.29, 1.24, 1.49, 1.43, , 
Romania, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , 3.87, 4.34, 4.81, 5.28, , 5.96, 6.17, 6.37, 6.58, , 7.13, 7.47, 7.81, 8.15, , 8.61, 8.73, 8.86, 8.98, , 9.05, 9, , 7.46, , 4.48, , , , , , , , , , , , , , , , , , , , , , , 1.43, 1.43
Romania, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.94, 1.02, 1.19, 1.28, 0.7, 0.49, , 1.1, , 1.17, , 0.96, 1.09, 1.14, , , , , , , 
Russian Federation, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.3, , , , , , , 13.2, , , , , , , , , , , , , 18.68, 17.5, 18.19, 18.66, 18.64, , 
Russian Federation, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 13.64, , , , , , , , , , , , , , , , , , , , 
Russian Federation, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.02, 14.75, 14.47, 14.19, 13.92, , , 13.11, 13.03, 12.94, 12.85, 12.77, 12.68, 12.6, 12.51, 12.42, 12.34, 12.25, 12.16, , , , , , 18.64, 18.64
Rwanda, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.1, , , , , , , , , , , , , , , , , , , 0.36, 
Rwanda, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.12, 0.13, 0.14, 0.16, 0.17, 0.18, 0.2, 0.21, 0.22, 0.24, 0.25, 0.26, 0.28, 0.29, 0.31, 0.32, 0.33, 0.35, , 0.36
Saint Kitts and Nevis, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Saint Kitts and Nevis, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Saint Lucia, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , , , , , , , , , , 
Saint Lucia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03
Saint Vincent and the Grenadines, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Saint Vincent and the Grenadines, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, , , , , , , , , , , , , , , , , , , 
Sao Tome and Principe, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , 
Sao Tome and Principe, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.03, 0.03, 0.03
Saudi Arabia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.31, , , , , , , , , , , , 19.87, , , , , , , , 17.51, 18.64, 19.61, 20.83, 19.79, 19.2, 21.2, , 
Saudi Arabia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.69, 16.07, 16.45, 16.83, 17.21, 17.59, 17.97, 18.35, 18.73, 19.11, 19.49, , 20.35, , 20.28, 19.72, 19.17, 18.62, 18.06, , , , , , , , 21.2, 21.2
Saudi Arabia, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 20.83, , , , , , , , , , , , , , 
Senegal, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 1.25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.2, 2.76, , 
Senegal, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.43, , 2.06, , , , , , , , , , , , , , , , , , 
Senegal, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 1.26, 1.28, 1.29, 1.31, 1.32, 1.33, 1.35, 1.36, 1.37, 1.39, 1.4, 1.42, , 1.75, , 2.07, 2.08, 2.09, 2.1, 2.11, 2.12, 2.13, 2.14, 2.15, 2.16, 2.17, 2.18, 2.19, 2.19, , , 2.76, 2.76
Serbia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.63, 0.72, 0.63, 0.66, 0.71, 0.71, 0.66
Serbia, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.13, 0.13, 0.73, 0.55, 0.59, 0.56, 0.62, 0.63, , , , , , , 
Seychelles, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Seychelles, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sierra Leone, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.33, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Sierra Leone, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.05, , , , , , , , 0.05, , , , , 0.05, , , , , , , , , , , , , , , 
Sierra Leone, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.27, 0.22, 0.16, 0.1, , 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, , 0.05, 0.05, 0.05, 0.05, , 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05
Singapore, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , 0.01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Singapore, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03
Slovakia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.02, 0.03, 0.03, 0.03, 0.03
Slovakia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.13, 0.11, , 0.08, , 0.08, 0.08, , , , , , , , , , , , , , , , , , , , , 
Slovakia, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.1, , 0.07, , , 0.09, 0.07, 0.06, 0.09, 0.03, 0.02, 0.03, 0.02, 0.02, 0.03, 0.02, 0.02, 0.03, 0.03, 0.02, , , , , , 
Slovenia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Slovenia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, , , , , , , , , , , , , , , , , , , 
Slovenia, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, 0.01, , , 0.01, , , , , , , , , , , , , , 
Somalia, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Somalia, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.28, , , 3.28, , , , , , , , , , , , , , , , , 
Somalia, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.98, 1.17, 1.36, 1.55, 1.75, 1.94, 2.13, 2.32, 2.51, 2.7, 2.9, 3.09, , 3.28, 3.28, , 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28, 3.28
South Africa, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 9.58, , , , , , , , , , 7.84, , , , , , , , , , , , , 9.69, , 11.34, 11.33, 11.39, 11.48, 11.5, 11.99
South Africa, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8.71, , , , , , , , , , , , , , , , , , , , , , , , , 
South Africa, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 9.41, 9.23, 9.06, 8.88, , 8.53, 8.36, 8.18, 8.01, , 7.98, 8.12, 8.26, 8.41, 8.55, 8.69, 8.83, 8.98, 9.12, 9.26, 9.4, 9.55, , 10.52, , , , , , 
South Sudan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24
Spain, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , 28.43, , , , , , , , , , , , , , , , , , , , , , , , , , , , 21.96, 20.72, 20.36, 19.81, 19.19, , 18.96
Spain, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , 27.48, 26.54, 25.59, 24.65, , 23.65, 23.6, 23.55, 23.51, 23.46, , 23.5, 23.6, , , , , , , , , , , , , , , , , , , , 19.08, 
Spain, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , 23.7, , , , , , 23.41, , , 23.69, 23.35, 23.04, 23.27, 22.76, 24.48, 23.21, 23.18, 22.76, 23.97, 23.36, 23.7, 25.47, 21.23, , , , , , , 
Sri Lanka, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 9.38, , , , , , , , , , , , , , , 11.31, , , , , , , , , , , , , , , 
Sri Lanka, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 12, , , , , , , , , , , , , , , , , , , , 
Sri Lanka, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 9.64, 9.9, 10.17, 10.43, 10.69, 10.95, 11.21, 11.48, 11.74, , 11.86, 11.72, 11.59, 11.45, , 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31, 11.31
Sudan, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 25.91, 25.91, 25.91, 25.91, 25.91, 25.91, 25.91, 25.91, 25.91
Suriname, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.41, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Suriname, Agricultural water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.62, , , , , , 0.43, , , , , , , , , , , , , , 
Suriname, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.43, 0.44, 0.46, 0.47, 0.49, 0.51, 0.52, 0.54, 0.56, 0.57, 0.59, 0.6, , 0.59, 0.56, 0.53, 0.49, 0.46, , 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43, 0.43
Sweden, Agricultural water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.07, , , , , 0.1
Sweden, Agricultural water withdrawal, 10^9 m3/year, I, , , , , , , 0.13, 0.13, 0.14, 0.14, , 0.14, 0.14, 0.14, 0.14, , 0.13, 0.12, 0.12, 0.11, 0.1, 0.12, 0.13, 0.14, , , 0.17, , 0.17, 0.16, , 0.15, , 0.15, 0.15, , , , , , , , , 0.1, 0.1, , 0.09, 0.09, 0.08, 0.08, , 0.08, 0.09, 0.09, 0.1, 
Sweden, Agricultural water withdrawal, 10^9 m3/year, X, , , , , , 0.13, , , , , 0.14, , , , , 0.14, , , , , , , , , 0.16, 0.16, , 0.17, , , 0.15, , 0.15, , , 0.15, 0.14, 0.14, 0.14, 0.14, 0.11, 0.11, 0.11, , , 0.1, , , , , , , , , , 
