Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Poland, National Rainfall Index (NRI), mm/year, X, , 612.6, , , , , , , 584.1, 544.1, , , , , 614.3, , , , , , , , 547.4, , , , 557.3, , , , , 575.4, , , , , 600.9, , , , , , , , , , , , , , , , , , , , 
Portugal, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 854, , , , , , , , , , , , , , , , , , , , 
Portugal, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 854, 854
Portugal, Long-term average annual precipitation in depth, mm/year, X, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, , 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, 854, , 
Portugal, Long-term average annual precipitation in volume, 10^9 m3/year, E, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.67, 78.64, 78.64, 78.64, 78.64, 78.75, 78.75, 78.75, 78.75, 78.76, 78.76, 78.76, 78.76, 78.76, 78.76, , 
Portugal, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 78.76, 78.76
Portugal, National Rainfall Index (NRI), mm/year, I, , , 1078.33, 1052.67, , 1000.35, 973.7, 947.05, 920.4, 893.75, , 860.49, 853.87, 847.26, 840.64, 834.03, 827.41, , 869.6, 918.4, 967.2, , 959.1, 902.2, 845.3, 788.4, , 774.68, 817.86, 861.04, 904.22, , 942.95, 938.5, 934.05, 929.6, 925.15, , 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7, 920.7
Portugal, National Rainfall Index (NRI), mm/year, X, , 1104, , , 1027, , , , , , 867.1, , , , , , , 820.8, , , , 1016, , , , , 731.5, , , , , 947.4, , , , , , 920.7, , , , , , , , , , , , , , , , , , , 
Puerto Rico, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2054, , , , , , , , , , , , , , , , , , , , 
Puerto Rico, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2054, 2054
Puerto Rico, Long-term average annual precipitation in depth, mm/year, X, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, , 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, 2054, , 
Puerto Rico, Long-term average annual precipitation in volume, 10^9 m3/year, E, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, 18.22, , 
Puerto Rico, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 18.22, 18.22
Puerto Rico, National Rainfall Index (NRI), mm/year, I, , , , 1400.5, 1406, 1411.5, 1417, 1422.5, , 1431, 1434, , 1528.33, 1619.67, , 1671.86, 1632.71, 1593.57, 1554.43, 1515.29, 1476.14, , 1425, 1413, 1401, , 1316, 1243, 1170, 1097, , 1033.86, 1043.71, 1053.57, 1063.43, 1073.29, 1083.14, , 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093, 1093
Puerto Rico, National Rainfall Index (NRI), mm/year, X, , , 1395, , , , , , 1428, , , 1437, , , 1711, , , , , , , 1437, , , , 1389, , , , , 1024, , , , , , , 1093, , , , , , , , , , , , , , , , , , , 
Qatar, Long-term average annual precipitation in depth, mm/year, , 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, , 
Qatar, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 74, 74
Qatar, Long-term average annual precipitation in volume, 10^9 m3/year, E, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.86, 0.85, 0.85, , 
Qatar, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.85, 0.85
Qatar, National Rainfall Index (NRI), mm/year, I, , , 66, 69, , 70.71, 69.43, 68.14, 66.86, 65.57, 64.29, , 57.6, 52.2, 46.8, 41.4, , 39.94, 43.88, 47.81, 51.75, 55.69, 59.63, 63.56, 67.5, 71.44, 75.38, 79.31, 83.25, 87.19, 91.13, 95.06, , 67.5, , 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36
Qatar, National Rainfall Index (NRI), mm/year, X, , 63, , , 72, , , , , , , 63, , , , , 36, , , , , , , , , , , , , , , , 99, , 36, , , , , , , , , , , , , , , , , , , , , , 
Republic of Korea, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1274, , , , , , , , , , , , , , , , , , , , 
Republic of Korea, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1274, 1274
Republic of Korea, Long-term average annual precipitation in depth, mm/year, X, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, , 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, 1274, , 
Republic of Korea, Long-term average annual precipitation in volume, 10^9 m3/year, E, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.46, 126.81, 126.88, 126.89, 126.92, 126.95, 126.99, 127.04, 127.18, 127.27, 127.44, 127.44, 127.59, 127.74, 127.76, 127.78, 127.83, 127.79, 127.81, 127.91, 127.91
Republic of Moldova, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 450, , , , , , , , , , , , , , , , , , , , 
Republic of Moldova, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 450, 450
Republic of Moldova, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 450, 450, 450, 450, 450, 450, 450, 450, , 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, 450, , 
Republic of Moldova, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.19, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, 15.23, , 
Republic of Moldova, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 15.23, 15.23
Republic of Moldova, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 538.7, 557.67, 576.63, , 587.84, 580.09, 572.33, 564.57, 556.81, 549.06, , 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3, 541.3
Republic of Moldova, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 595.6, , , , , , , 541.3, , , , , , , , , , , , , , , , , , 
Romania, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 637, , , , , , , , , , , , , , , , , , , , 
Romania, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 637, 637
Romania, Long-term average annual precipitation in depth, mm/year, X, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, , 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, 637, , 
Romania, Long-term average annual precipitation in volume, 10^9 m3/year, E, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.85, 151.86, 151.86, 151.86, 151.86, 151.86, 151.86, , 
Romania, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 151.86, 151.86
Romania, National Rainfall Index (NRI), mm/year, I, , , 623.31, 639.53, 655.74, 671.96, 688.17, 704.39, , 704.8, 689, 673.2, 657.4, , , 705.96, 686.81, 667.67, 648.52, 629.38, 610.23, 591.09, 571.94, , 567.15, , 592.54, 603.59, 614.63, 625.67, 636.71, 647.76, , 656.52, 654.24, 651.96, 649.68, , 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4, 647.4
Romania, National Rainfall Index (NRI), mm/year, X, , 607.1, , , , , , , 720.6, , , , , 641.6, 725.1, , , , , , , , , 552.8, , 581.5, , , , , , , 658.8, , , , , 647.4, , , , , , , , , , , , , , , , , , , 
Russian Federation, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 460, , , , , , , , , , , , , , , , , , , , 
Russian Federation, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 460, 460
Russian Federation, Long-term average annual precipitation in depth, mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 460, 460, 460, 460, 460, 460, 460, 460, , 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, 460, , 
Russian Federation, Long-term average annual precipitation in volume, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, 7865.19, , 
Russian Federation, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7865.19, 7865.19
Russian Federation, National Rainfall Index (NRI), mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 478.93, 484.15, 489.38, , 493.54, 492.48, 491.42, 490.36, , 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3, 489.3
Russian Federation, National Rainfall Index (NRI), mm/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 494.6, , , , , 489.3, , , , , , , , , , , , , , , , , , , , 
Rwanda, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1212, , , , , , , , , , , , , , , , , , , , 
Rwanda, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1212, 1212
Rwanda, Long-term average annual precipitation in depth, mm/year, X, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, , 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, 1212, , 
Rwanda, Long-term average annual precipitation in volume, 10^9 m3/year, E, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, 31.92, , 
Rwanda, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 31.92, 31.92
Rwanda, National Rainfall Index (NRI), mm/year, I, , , , , 1069, 1068, , 1060.75, 1054.5, 1048.25, , 1036.86, 1031.71, 1026.57, 1021.43, 1016.29, 1011.14, , 1012, 1018, 1024, 1030, , 1036.25, 1036.5, 1036.75, , 1043.2, 1049.4, 1055.6, 1061.8, , 1065.33, 1062.67, 1060, 1057.33, 1054.67, , 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052, 1052
Rwanda, National Rainfall Index (NRI), mm/year, X, , , , 1070, , , 1067, , , , 1042, , , , , , , 1006, , , , , 1036, , , , 1037, , , , , 1068, , , , , , 1052, , , , , , , , , , , , , , , , , , , 
Saint Kitts and Nevis, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1427, , , , , , , , , , , , , , , , , , , , 
Saint Kitts and Nevis, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1427, 1427
Saint Kitts and Nevis, Long-term average annual precipitation in depth, mm/year, X, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, , 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, 1427, , 
Saint Kitts and Nevis, Long-term average annual precipitation in volume, 10^9 m3/year, E, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, 0.37, , 
Saint Kitts and Nevis, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.37, 0.37
Saint Lucia, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2301, , , , , , , , , , , , , , , , , , , , 
Saint Lucia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2301, 2301
Saint Lucia, Long-term average annual precipitation in depth, mm/year, X, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, , 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, 2301, , 
Saint Lucia, Long-term average annual precipitation in volume, 10^9 m3/year, E, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, 1.43, , 
Saint Lucia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.43, 1.43
Saint Vincent and the Grenadines, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1583, , , , , , , , , , , , , , , , , , , , 
Saint Vincent and the Grenadines, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1583, 1583
Saint Vincent and the Grenadines, Long-term average annual precipitation in depth, mm/year, X, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, , 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, 1583, , 
Saint Vincent and the Grenadines, Long-term average annual precipitation in volume, 10^9 m3/year, E, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, 0.62, , 
Saint Vincent and the Grenadines, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.62, 0.62
Samoa, Long-term average annual precipitation in depth, mm/year, , 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, 2880, , 
Samoa, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2880, 2880
Samoa, Long-term average annual precipitation in volume, 10^9 m3/year, E, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.18, 8.04, 8.04, , 
Samoa, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8.04, 8.04
Sao Tome and Principe, Long-term average annual precipitation in depth, mm/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3200, , , , , , , , , , , , , , , , , , , , 
Sao Tome and Principe, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3200, 3200
Sao Tome and Principe, Long-term average annual precipitation in depth, mm/year, X, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, , 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, , 
Sao Tome and Principe, Long-term average annual precipitation in volume, 10^9 m3/year, E, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, 3.07, , 
Sao Tome and Principe, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.07, 3.07
Saudi Arabia, Long-term average annual precipitation in depth, mm/year, , 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, , 
Saudi Arabia, Long-term average annual precipitation in depth, mm/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 59, 59
Saudi Arabia, Long-term average annual precipitation in volume, 10^9 m3/year, E, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, 126.83, , 
Saudi Arabia, Long-term average annual precipitation in volume, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 126.83, 126.83
Saudi Arabia, National Rainfall Index (NRI), mm/year, I, , , , , , 162.04, 166.28, 170.52, 174.76, , 180.65, 182.3, 183.95, 185.6, 187.25, 188.9, 190.55, , 191.8, 191.4, 191, 190.6, 190.2, , , 173.86, 172.22, 170.59, 168.95, 167.31, 165.68, 164.04, , 155.64, 148.88, 142.12, 135.36, , 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6, 128.6
