Country, Variable, Unit, Symbol, "1964", "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Cook Islands, Gross Domestic Product (GDP), current US$, X, , , , , , , 11153116, 11243227, 11630516, 15065321, 17699518, 17354218, 16396361, 19064840, 22166164, 25262326, 27840461, 28670528, 28678835, 28342881, 29449721, 30781655, 39678320, 50468021, 64256362, 64944198, 72583683, 79136808, 81792045, 91454465, 108568305, 115571975, 116540396, 107142124, 93436055, 100046168, 99983700, 105007417, 121331836, 166696568, 194743341, 199196541, 204974498, 226660632, 225453826, 215568521, 240788433, 271970637, 299381020, 289201533, 319453749, 302173463, 309858493, 345608995, 362713891, 356795618, 283394753
Costa Rica, Gross Domestic Product (GDP), current US$, X, 542578815, 592981162, 647305630, 699456619, 773841494, 853630204, 1257297342, 1375050200, 1580748826, 1951698222, 2127503850, 2503231755, 3079846461, 3922201449, 4497624494, 5151548171, 6167736629, 3349476043, 3327524345, 4017063827, 4672845389, 5007754605, 5622388507, 5786034039, 5889739291, 6670865554, 7288221039, 7196134047, 8564041895, 9582868510, 10486787030, 11572205700, 11679595972, 12614737966, 13682172331, 14254632022, 15013792045, 15976133855, 16578934638, 17271664231, 18610382365, 20044554181, 22713238215, 26884601978, 30801749948, 30745714327, 37658636237, 42762613706, 47231655433, 50949668886, 52016408924, 56441920824, 58847019585, 60516044623, 62335931330, 63951114772, 61520674627
Croatia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 12252224024, 12988508886, 17375913467, 22717079158, 24075160082, 24091163131, 25792870004, 23677304417, 21839778375, 23273637329, 27074554900, 34985755464, 41958834276, 45780241032, 50860794017, 60542667657, 70750656061, 63084004590, 60426020460, 63169915397, 57192343482, 58889089724, 58330297703, 50163190862, 52295153429, 56214432403, 62247878363, 62246204386, 57203783669
Cuba, Gross Domestic Product (GDP), current US$, X, , , , , , , 5692936975, 6914575471, 8135053335, 9987589917, 11405820587, 13027259032, 13789414532, 14205988302, 17844491331, 19584208368, 19912651019, 20150012489, 20953258998, 22205449736, 24039095369, 22921216920, 24225993413, 25213311971, 27458670256, 27024876291, 28645093044, 24317592011, 22085593357, 22366986630, 28447985651, 30428143931, 25017000000, 25364500000, 25736700000, 28364900000, 30565800000, 31682300000, 33590500000, 35901100000, 38203400000, 42643600000, 52742700000, 58603800000, 60806300000, 62080000000, 64328000000, 69511335013, 73141000000, 77148000000, 80656000000, 87205671393, 91370000000, 96851000000, 100050000000, 103428000000, 107352000000
Cyprus, Gross Domestic Product (GDP), current US$, X, , , , , , , 616073732, 721234556, 877439595, 1067917209, 946160270, 789183202, 912338783, 1162791345, 1521276896, 1992982638, 2415750838, 2331450490, 2418151587, 2420915904, 2549455365, 2711449628, 3464825994, 4151750014, 4789093144, 5116228424, 6258466317, 6460308316, 7742005288, 7384980173, 8315502848, 9933043850, 10015185958, 9536405414, 10239867546, 10490240467, 9962865042, 10390206387, 11383256502, 14529168064, 17306404388, 18693510310, 20405444751, 24051825587, 27845765614, 25943838678, 25707078696, 27528818203, 24978748334, 23892691524, 23125234452, 19834550269, 20938677508, 22870734322, 25523497439, 25758996523, 24612498634
Czechia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 40866982340, 47850065329, 60145663259, 67388492014, 62180519006, 66807498696, 65173036731, 61823494487, 67808695574, 82196206090, 100090467581, 119814667458, 137143375920, 156264210926, 190184113270, 236816948160, 207434296805, 209069940963, 229562733399, 208857719321, 211685616593, 209358834156, 188033050460, 196272068576, 218628940952, 248950103352, 252498032247, 245349489988
Côte d'Ivoire, Gross Domestic Product (GDP), current US$, X, 921063326, 919771228, 1024102882, 1082922726, 1281281278, 1361360292, 1500930867, 1597118896, 1872163797, 2540248891, 3070235435, 3894049302, 4661873596, 6265332806, 7901447798, 9141834188, 10175551514, 8432593940, 7566940615, 6838481401, 6841410680, 6977650642, 9158665698, 10087624533, 10253544614, 10714454782, 11892834267, 11531089450, 12032862336, 11152603588, 8314050721, 11104913313, 12139146708, 11722143261, 12640877308, 12561330037, 10681535710, 11192563448, 12346980846, 15306598754, 16554517272, 17084927540, 17800887469, 20341870862, 24224905504, 24277494337, 26264022943, 28594744911, 31493830474, 38803859037, 46252892373, 45779974486, 47964233341, 51588154312, 58010991902, 58539606234, 61142879719
Democratic People's Republic of Korea, Gross Domestic Product (GDP), current US$, X, , , , , , , 4927332597, 5439775187, 6005511807, 6630085035, 7319613878, 8080853721, 8412168724, 8757067642, 9116107415, 9489867819, 9878952400, 10244473639, 12868200913, 12855131499, 12251319042, 12074736049, 13653901719, 14391200030, 14192727273, 15771363636, 14702304147, 13687441860, 12457619048, 10744075829, 8307075472, 4849295775, 10587906977, 10322790698, 10273488372, 10280000000, 10607906977, 11021860465, 10910000000, 11051000000, 11168000000, 13031196790, 13764393535, 14374670965, 13336798315, 12035152492, 13945167273, 15689234225, 15907396534, 16565034101, 17395832618, 16282601357, 16786184836, 17364724931, 17487261057, 16331452313, 15847371620
Democratic Republic of the Congo, Gross Domestic Product (GDP), current US$, X, , , , , , 5032434970, 4772455090, 5335329341, 5886227545, 7502994012, 9149700599, 9760479042, 9197854213, 11768826620, 16704545455, 16370895414, 15638474591, 13824301198, 13786823222, 11690839250, 7033560577, 7524209196, 8693504217, 7411951574, 8483903566, 14159756138, 15032894897, 14187893950, 13009429451, 16975069433, 9205583251, 8946579641, 9155409422, 9419104879, 9853196860, 8759896288, 8339312857, 8348077834, 8728022248, 8937648681, 10297495082, 11964558312, 14451859958, 16737110427, 19788571874, 18648387485, 21565746507, 25839722464, 29306269641, 32671706985, 35909053415, 37917678438, 40337512405, 37642464497, 47146004310, 47319630272, 45307673952
Denmark, Gross Domestic Product (GDP), current US$, X, 9506678763, 10678897387, 11721248101, 12788479692, 13196541952, 15009384585, 17075457585, 19085633673, 23232407815, 30730626668, 34160444804, 40474758410, 44575708131, 49784407636, 60362658215, 70366799282, 71127002865, 61878103527, 60412542586, 60644837444, 59105284415, 62658617565, 88078850822, 109414157337, 115552417469, 112409606610, 138248216615, 139225595727, 152914810033, 143194762032, 156163573390, 185007982281, 187633263193, 173538719989, 176991230634, 177964167947, 164157842127, 164791096044, 178634843166, 218096916362, 251374821136, 264466895451, 282885978374, 319423375611, 353358901702, 321243301145, 321995279402, 344003137611, 327148943812, 343584391648, 352993631618, 302673070847, 313115929314, 332121063806, 356841216410, 347561349211, 356084867686
Djibouti, Gross Domestic Product (GDP), current US$, X, , , , , , , 71364603, 80653479, 96978720, 121149924, 152486200, 169366591, 202153938, 217757046, 238761880, 264009318, 301185566, 319703355, 334136090, 337590943, 341254959, 355409384, 384291831, 398675951, 425889691, 437880979, 456913927, 466273541, 481591371, 482163616, 510877161, 509631389, 496470873, 491155238, 497751532, 525072791, 546369652, 569561410, 590022700, 623231067, 663912773, 708633195, 768642985, 847918929, 976204275, 1093910617, 1243651704, 1453794455, 1705189898, 2042817163, 2216200395, 2445484583, 2618587757, 2766868072, 2923362593, 3166329057, 3423458249
Dominica, Gross Domestic Product (GDP), current US$, I, , , 17008915.6, 18517831.2, 20026746.8, 21535662.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Dominica, Gross Domestic Product (GDP), current US$, X, , 15500000, , , , , 23044578, 25752039, 27682791, 31800423, 40084999, 42238052, 41189845, 45874074, 57129630, 55018519, 72803704, 82107407, 89525926, 98666667, 109155556, 119492593, 135162963, 151870370, 171107407, 185137037, 201429630, 219762963, 234059259, 245525926, 264374074, 274522222, 292285185, 302988889, 322411111, 331759259, 333470370, 340203704, 333196296, 343311111, 367200000, 364255556, 390251852, 421374074, 458188889, 489074074, 493825926, 501025926, 485996296, 498296296, 520207407, 540737037, 576229630, 520700000, 554770370, 611537037, 506614815
Dominican Republic, Gross Domestic Product (GDP), current US$, X, 1025599900, 888100000, 983900000, 1034800000, 1079100000, 1230500000, 1859112944, 2085635628, 2487244070, 2934532502, 3661532645, 4504297143, 4945328043, 5740785592, 5925132503, 6881784092, 8298364330, 9094572783, 9967498586, 10791991086, 12959725534, 5617973067, 6799933519, 6359192054, 5805070320, 8368314852, 9522418428, 9867165499, 11443289344, 12984337452, 14097479998, 15747403917, 17078580525, 19653241406, 20872307173, 21862302440, 23959949380, 25208160068, 25654738278, 20389120903, 22233034287, 35510401478, 37932619634, 43780696524, 47657828171, 48071068100, 53159569599, 57811243036, 60657847548, 62661707772, 67170254556, 71155035229, 75682409308, 79998045976, 85555390387, 88941371981, 78844655832
Ecuador, Gross Domestic Product (GDP), current US$, X, 1156150890, 2387048255, 2429309514, 2553596092, 2582180794, 3112166848, 2861132000, 2752900000, 3184460000, 3889890000, 6596096000, 7727971000, 9087566000, 11021061000, 11916787000, 14168371000, 17872943000, 21800312000, 19920300000, 17144261000, 16904408000, 17140874000, 15306803000, 13938747000, 13045630000, 13884170000, 15231973000, 16980041000, 18085191000, 18929248000, 22697319000, 24420668000, 25213780000, 28147972000, 27967906000, 19635450000, 18318601000, 24468324000, 28548945000, 32432859000, 36591661000, 41507085000, 46802044000, 51007777000, 61762635000, 62519686000, 69555367000, 79276664000, 87924544000, 95129659000, 101726331000, 99290381000, 99937696000, 104295862000, 107562008000, 108108009000, 98808010000
Egypt, Gross Domestic Product (GDP), current US$, X, 4781695715, 5111621014, 5339520613, 5579168510, 6109112150, 6861743341, 8142813796, 8629234277, 9226975132, 9589429095, 11333916303, 12677626556, 14974320786, 19135598508, 23431875159, 15615518038, 20119009508, 13485761896, 15737551023, 18915644724, 21597002779, 23784254190, 24746926794, 27352281535, 29818122288, 32789274083, 35995022902, 39199914163, 45789045447, 50619966005, 56527978531, 65758036434, 73961364055, 81571756042, 87146298124, 91906116309, 95683644418, 90724340844, 86521730139, 74076435595, 79187405118, 94456321807, 107741504113, 132165346646, 164843994478, 187956439769, 214630372041, 231100308409, 276536289418, 270782459345, 300949110390, 317744560654, 270253534711, 195135299313, 249751081603, 317359293188, 369308721389
El Salvador, Gross Domestic Product (GDP), current US$, X, 822439936, 877720000, 929520000, 976200000, 1009760100, 1049400000, 929895894, 978000194, 1042374623, 1205137269, 1426492589, 1619631977, 2063782953, 2592206874, 2782092267, 3113035380, 3225158183, 3127502838, 3242880820, 3671840964, 4216179089, 5183328689, 3682908376, 4184893210, 4948955862, 5828577337, 4817542204, 5252342352, 5813399327, 6680269152, 7679384019, 8921947111, 9586327762, 10221705880, 10936669911, 11284196954, 11784927669, 12282533600, 12664190271, 13243892169, 13724810917, 14698001420, 15999886383, 17011750854, 17986886243, 17601616010, 18447922436, 20283783661, 21386153018, 21990962051, 22593472396, 23438237940, 24191430000, 24979190000, 26020853736, 26896661015, 24638723391
Equatorial Guinea, Gross Domestic Product (GDP), current US$, X, 12712471, 64748333, 69110000, 72317447, 67514286, 67225714, 20972338, 21777146, 20831039, 26498861, 28172909, 34878286, 36231989, 40140316, 45455624, 51399794, 55654911, 52380515, 62160525, 70216223, 70505299, 88290308, 111945441, 136333719, 149553283, 138026246, 169733335, 171490713, 202462541, 199765224, 165118431, 215327910, 340197768, 653628167, 548042389, 917093973, 1510819217, 2207701642, 2716640964, 3697915667, 5620779669, 8519677076, 10086536163, 13071717523, 19749902196, 15027797585, 16298535261, 21329355297, 22389603208, 21942553595, 21736599870, 13175520652, 11240814853, 12200908721, 13097012124, 11417277643, 10021855908
Eritrea, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 505071488, 630766973, 639723720, 748455449, 782065820, 809308957, 793700799, 706370812, 752371682, 729321669, 870248292, 1109054002, 1098424709, 937318204, 1019980488, 922692683, 1296676423, 1589515447, 2065001626, 2254861789, 1957951220, 2604234146, 2013196748, 2173713029, 1903966833, 2005658375, 1981857048, 2083927324
Estonia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4339668801, 4187510300, 4191743502, 4475860193, 4783105051, 5154388538, 5670074153, 5763855973, 5690808434, 6254916259, 7368066172, 9874168127, 12145863019, 14104149587, 17031639065, 22444324993, 24313206204, 19641737120, 19535115351, 23183616046, 23020466785, 25108615092, 26598657881, 22881558192, 24056487771, 26924385103, 30489500905, 31045591753, 30650285472
Eswatini, Gross Domestic Product (GDP), current US$, X, 64980554, 70279972, 76859969, 74759970, 79799968, 105419958, 154722302, 192226877, 211230630, 274148157, 339271266, 396139644, 405063304, 450391386, 504478083, 598255665, 806255186, 891434222, 827560885, 878968286, 718719960, 538714750, 679581469, 898369184, 1048955056, 1084195583, 1254402646, 1330617840, 1474649319, 1492496470, 1590577715, 1901652230, 1793683570, 1927098015, 1774168644, 1730527901, 1738093759, 1542462830, 1432221789, 2197598421, 2770043119, 3178112337, 3291329940, 3469381233, 3294084181, 3580427986, 4438765108, 4820478599, 4886677642, 4597723865, 4422322926, 4058639148, 3816015732, 4401526105, 4665138448, 4471045112, 3835240301
Ethiopia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7382766730, 7147530061, 7586836819, 8235652824, 8521562903, 7726621812, 7328478793, 8030202592, 7963475849, 7691050743, 8454148505, 9935634535, 12163585016, 14983303378, 18991964042, 25608605787, 28194199942, 26311297202, 30479443693, 42210509593, 46542023357, 54163248202, 63078657756, 72157653326, 76794516911, 80210345965, 92561902026, 96611022699
Faroe Islands, Gross Domestic Product (GDP), current US$, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2613458942, 2613458942, 2613458942, 2613458942, 2613458942, 2613458942, 2613458942
Faroe Islands, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1105688873, 1125684470, 1062339944, 1154899793, 1268445919, 1486861879, 1683997930, 1730891409, 1970142378, 2278229533, 2413237402, 2257097732, 2301178416, 2468748768, 2356505419, 2613458942, , , , , , , 
Fiji, Gross Domestic Product (GDP), current US$, X, 140040154, 147084750, 150603926, 162625886, 166952937, 182182068, 220819602, 247231525, 316782827, 426231517, 559451912, 684854091, 696173813, 720506458, 830315290, 1021029966, 1204848178, 1237540133, 1195479141, 1124626308, 1179547053, 1142588024, 1292530096, 1179610080, 1112007667, 1256548880, 1339086969, 1386025978, 1535316486, 1639608351, 1828489929, 1993363025, 2114248355, 2123496140, 1680292143, 1969385137, 1707940615, 1682428665, 1867106046, 2344809340, 2761510568, 2980602811, 3076277306, 3378287465, 3523166619, 2870571191, 3140527461, 3774772293, 3972027667, 4189863717, 4857075446, 4682442417, 4930244731, 5353491805, 5581399255, 5496254429, 4494085849
Finland, Gross Domestic Product (GDP), current US$, X, 7766655086, 8589340019, 9208524505, 9368954010, 8823033880, 10070766721, 11301891940, 12466329068, 14671425072, 19377342812, 24726600230, 29327275518, 31700986594, 33368784955, 36175473346, 44350281768, 53649051983, 52450287689, 52795245479, 50972397001, 52888307123, 55875260439, 73528785938, 91597110424, 109058670628, 119006993650, 141445520555, 127764750998, 112534352700, 89210540459, 103296211461, 134186048650, 132132654611, 126906819427, 134037621983, 135214481049, 125706555412, 129419870963, 139744733982, 171267661800, 197125526935, 204804009352, 216896428799, 256039417632, 284564517773, 252481317677, 249181190476, 275243697751, 258304834622, 271285280621, 274497230803, 234440080998, 240607907010, 255647979916, 275715087495, 268782471380, 269751312854
France, Gross Domestic Product (GDP), current US$, X, 94906593388, 102000000000, 111000000000, 119000000000, 130000000000, 141000000000, 148450958499, 165974625959, 203484660985, 264421351011, 285543957372, 360848292410, 372322045575, 410285602701, 506694842988, 613970509876, 701305015186, 615551683162, 584871786075, 559889213926, 530696842618, 553142969026, 771488415239, 934146209719, 1018813494769, 1025162972813, 1269138608283, 1269224971748, 1401401633694, 1322886326148, 1393976485635, 1600996702405, 1605764901947, 1452888333012, 1503149910225, 1492604184932, 1362247894595, 1376453007132, 1494354627461, 1840409841231, 2115834435318, 2196071481868, 2318474882627, 2657076867804, 2918490999002, 2690060238351, 2642609548930, 2861408170265, 2683825225093, 2811077725704, 2852165760630, 2438207896252, 2471285607082, 2595151045198, 2790956878747, 2728870246706, 2630317731455
Gabon, Gross Domestic Product (GDP), current US$, X, 215679855, 226474286, 245849782, 271543680, 294468565, 318124701, 409868981, 483139270, 544937223, 915055999, 1955448642, 2732530875, 3810952922, 3557496794, 3025973772, 3837387705, 5421358871, 4891487764, 4581699102, 4295571666, 4509498882, 4639097509, 4392141586, 4300463929, 4309517557, 4636843739, 6039491585, 6013426381, 6224479113, 6016949369, 4664441901, 5519177404, 6337446077, 5951611064, 5014553027, 5162416157, 5676783493, 5181614350, 5403313830, 6557291710, 7844136206, 9578972813, 10318424275, 12438957208, 15508576359, 12065153334, 14358631009, 18186514657, 17171467261, 17590679583, 18179668612, 14372290379, 14023829320, 14929646484, 16867332320, 16874405460, 15111382021
Gambia, Gross Domestic Product (GDP), current US$, X, , , 44212354, 46695363, 41160659, 45168723, 160123458, 167920617, 218616303, 372531722, 487688006, 584746535, 537619551, 567944222, 675161684, 740228040, 837578296, 887209641, 890597605, 880489735, 861844303, 1087447883, 738796071, 826245469, 1036326995, 1077303715, 1176046783, 1147246779, 1187038577, 1254823063, 1240618605, 1306274573, 1409712121, 1335580140, 1396492933, 1354012065, 1301145839, 1142424360, 960985840, 809425088, 961900642, 1027701055, 1054112486, 1279703031, 1561766955, 1450142496, 1543294945, 1409693593, 1415004744, 1375609459, 1229461733, 1378176606, 1467254800, 1504954083, 1670686436, 1805852806, 1830414409
Georgia, Gross Domestic Product (GDP), current US$, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4098267027, 2966546110, 2715356944, 2843752782, 3222645743, 3693015456, 3801321704, 2945566975, 3216917302, 3386804048, 3572285321, 4198839435, 5392192489, 6744165039, 8147842046, 10701691611, 13460184476, 11326537103, 12243202092, 15107496872, 16488836127, 17190037477, 17627390115, 14953675993, 15141598623, 16242687078, 17599585390, 17476976470, 15891603714
Germany, Gross Domestic Product (GDP), current US$, X, , , , , , , 215835185577, 249984800960, 299796651352, 398380237089, 445304976875, 490625926087, 519741148215, 600491418062, 740474558641, 881309093733, 950333588797, 800458442374, 776578556170, 770707786320, 725107701028, 732522109728, 1046295374404, 1298187736271, 1401165212763, 1399040146029, 1771646896836, 1868922773256, 2131681240867, 2071251459280, 2205017031735, 2585619317335, 2497313370101, 2211967994783, 2238981423878, 2194140371823, 1943143892310, 1944089985772, 2068718227035, 2496032414100, 2809310064381, 2845731980301, 2992043438581, 3421053532018, 3730166004502, 3397586387028, 3396354075664, 3744408602684, 3527344944140, 3732743446219, 3883920155292, 3356235704120, 3467498002104, 3690849152518, 3977289455388, 3888326788627, 3846413928654
Ghana, Gross Domestic Product (GDP), current US$, X, 1731296200, 2053462968, 2126300672, 1747187645, 1666909518, 1962050556, 4697713819, 5128224574, 4481258332, 4185578726, 4874853528, 4664235125, 4747207911, 5156833807, 5987391200, 6321180713, 6923937287, 7314249817, 7228588240, 7168757962, 8069673771, 8747774702, 9389121065, 10082627601, 11025768732, 11139999506, 13213508687, 14856385576, 14609775909, 12662627054, 11553353899, 13713930861, 14707009058, 14618192883, 15871065351, 16371917638, 10569787947, 11274085579, 13079946041, 16190785267, 18839567115, 22764833502, 27016173359, 32770285942, 37761130945, 34385605708, 42587418803, 52369940336, 55512769978, 63702350905, 54722865328, 50033911736, 56165172896, 60403027568, 67277027642, 68353477449, 68532179747
Greece, Gross Domestic Product (GDP), current US$, X, 6680298251, 7600579093, 8455611129, 9136711288, 9915140546, 11266091571, 13133730551, 14584946182, 16877458139, 22337302549, 25339221678, 28537665056, 31162068092, 36172951519, 44255063066, 54483506116, 56844654352, 52344177024, 54604773528, 49420762154, 48021522975, 47816312488, 56379164103, 65645261368, 76257905094, 79161666985, 97892933302, 105143669836, 116219368604, 108812265781, 116607176734, 136886158780, 145858132675, 143149799801, 144429819444, 149154312348, 131719208711, 136190135211, 153837944194, 201916317373, 240531714192, 247776839278, 273303736165, 318481590392, 354473933216, 329980373884, 296835347895, 282625615063, 242043155254, 238839792883, 235144956104, 195604861154, 193017042817, 199844418440, 212049459052, 205144162906, 188835201626
Grenada, Gross Domestic Product (GDP), current US$, X, , , , , , , 19107861, 24188724, 32322518, 39823907, 41171796, 50648012, 50724924, 56822253, 70196691, 81261571, 88141245, 94555484, 104460466, 110351094, 119950636, 135789879, 152894517, 177198811, 195787014, 214418851, 236105089, 247493636, 252206138, 251922949, 264363789, 278236664, 298353047, 321228881, 352954138, 379913751, 520044444, 520444444, 540337037, 591018519, 599118519, 695370370, 698700000, 758685185, 825977778, 771277778, 771014815, 778655556, 799881481, 842618519, 911496296, 997007407, 1061640741, 1125685185, 1166514432, 1213485400, 1043412699
Guatemala, Gross Domestic Product (GDP), current US$, X, 1299099900, 1331399900, 1390700000, 1453500000, 1610500000, 1715399900, 1670434427, 1741322613, 1843794638, 2254121414, 2773675653, 3198741558, 3829804313, 4808201621, 5325825734, 6056202133, 6912826175, 7551784891, 7647940150, 7939739777, 8308568886, 9808538284, 7410786414, 6215349608, 6880726588, 7378697959, 6711732893, 8252270849, 9159997390, 10001592311, 11390554627, 12858227573, 13846817597, 15603554979, 17015562639, 16070603403, 16922733965, 18406008571, 20446828059, 21569748083, 23584961075, 26779380066, 29751362203, 33571717883, 38515200750, 37134983995, 40682126237, 46898396134, 49588767014, 52996447872, 57852150461, 62186064755, 66053402645, 71653756545, 73208928537, 77020031893, 77604632254
Guinea, Gross Domestic Product (GDP), current US$, X, , , , , , , 765476133, 847435573, 904535870, 969056893, 1111715316, 1249634836, 1422869318, 1460603219, 1669588270, 1786267204, 1998287301, 2200705336, 2378730984, 2504035818, 2630695536, 2849582447, 2997494448, 3172978215, 3492118027, 3562030054, 3905810913, 4126450795, 4445767832, 4422624189, 4633819380, 5260154347, 5504299589, 5374564715, 4906120930, 4751416770, 4269438239, 4075156911, 4079549317, 4765756665, 5028105061, 4063116992, 4220019259, 6281917536, 6964179242, 6716904516, 6853467848, 6785137289, 7638045174, 8376613912, 8778473634, 8794202416, 8603833168, 10324668257, 11857030365, 13513809311, 15489985799
Guinea-Bissau, Gross Domestic Product (GDP), current US$, X, , , , , , , 280871185, 278540808, 326060307, 401773489, 441499788, 507735071, 457054842, 392906512, 453825440, 496601157, 468922295, 510877169, 418291003, 419895635, 458971674, 415300301, 461461708, 499550081, 472600015, 568458306, 609195489, 648692148, 684012130, 716162750, 753127149, 799797168, 535821702, 412430332, 375693842, 405863817, 362680625, 380098722, 408256132, 476389970, 531109347, 586795628, 591839460, 695990234, 864654881, 826797829, 849050091, 1098378430, 989326865, 1045790295, 1053512571, 1047436699, 1179004191, 1350177012, 1382453563, 1322269762, 1314998924
Guyana, Gross Domestic Product (GDP), current US$, X, 194774510, 213235288, 228705876, 250176464, 229750000, 249300000, 427060636, 452349878, 457871909, 488212950, 683753219, 804261173, 710548250, 703356466, 792722199, 829243953, 943061751, 905506047, 768645357, 773429457, 707539903, 736617458, 828625594, 548739140, 659727353, 606554060, 631896478, 555752671, 596201721, 743980974, 869616749, 991383773, 1125099837, 1194651695, 1144244839, 1107944405, 1136500134, 1232255272, 1363257116, 1513671921, 1741294602, 1978251755, 2379817987, 2730969364, 3025188904, 3165661865, 3432912791, 3691384743, 4063088529, 4167800936, 4127660158, 4279840194, 4482697337, 4748174334, 4787637006, 5173764988, 5471270983
Haiti, Gross Domestic Product (GDP), current US$, X, 320579994, 347040000, 359360000, 351260006, 355980006, 377980006, 439235188, 481142893, 493342053, 619066986, 749829014, 903668048, 1165723824, 1255904962, 1291977417, 1433084374, 1835186153, 1878154812, 1955074018, 2153207282, 2408632093, 2664852619, 2967489907, 2597747243, 2727220041, 2978573401, 3516591132, 3549886598, 2610501517, 2330045919, 2859784660, 3784948163, 4352423089, 4956478863, 5992280385, 6803077795, 6361552233, 6234915051, 5761266709, 4882031112, 6309546450, 6979596420, 7599475252, 9452038984, 10114766506, 11343662541, 11811683442, 12934045036, 13587513141, 14385504160, 14597055290, 14227616359, 13333355781, 15237360994, 15822214437, 14006805987, 15505186495
Honduras, Gross Domestic Product (GDP), current US$, X, 457000000, 508650000, 549950000, 598100000, 646800000, 668000050, 824353574, 872073028, 957963634, 1088600052, 1234144388, 1340916667, 1608145612, 1991690726, 2301867180, 2686008787, 3061202998, 3363625040, 3463835894, 3670819027, 3959521726, 4341873854, 4543488549, 4953875856, 5518158404, 6164160518, 3637288571, 3660635636, 4079389505, 4182541753, 4094775274, 4724464403, 4867931219, 5625875579, 6278033544, 6471074864, 7187324757, 7652728801, 7860014778, 8233819456, 8870978911, 9757012869, 10917476874, 12361257681, 13881731631, 14587496229, 15839344592, 17710291856, 18528544606, 18499738890, 19756533658, 20979791685, 21717608960, 23136248046, 24067750466, 25089937109, 23827859695
Hungary, Gross Domestic Product (GDP), current US$, X, , , , , 4684666743, 5205833591, 6388906324, 6953258638, 8155392660, 10099274415, 11069182856, 12622019527, 14626534131, 16335178700, 19096959625, 22049261780, 25483141828, 26132691670, 26613373060, 24152666924, 23417035737, 23712895485, 27314387215, 30019919943, 32146934198, 32588183005, 37192704193, 34753391432, 38730540974, 40125360677, 43150769058, 46438708027, 46658765340, 47296961369, 48706794879, 49073373276, 47218411470, 53749520053, 67602793217, 85302016584, 104141025504, 113236711636, 115751266695, 140227535160, 158374388969, 131114250649, 132231134159, 141999960210, 128857370477, 135732595722, 141078984817, 125210324613, 128636108315, 143136245597, 160586833778, 163526491433, 155808436238
Iceland, Gross Domestic Product (GDP), current US$, X, 434267937, 523694949, 628893310, 621225962, 474399472, 414709311, 526704545, 670251137, 839648791, 1150420406, 1515165330, 1406920850, 1669473116, 2208509077, 2511818476, 2853435054, 3381389676, 3493005069, 3206617910, 2765954007, 2864437590, 2984054729, 3989626759, 5520320732, 6106638136, 5672570225, 6468739062, 6909725357, 7080977567, 6218583159, 6389462265, 7123637027, 7426081278, 7569667952, 8503689104, 8982048417, 9025666485, 8234846523, 9318398444, 11429335645, 13825309101, 16852971987, 17465318552, 21652505597, 18074619562, 13154416197, 13751161918, 15221622926, 14751508134, 16125060515, 17867662178, 17517210519, 20793168031, 24728285177, 26267063758, 24857740445, 21718075725
India, Gross Domestic Product (GDP), current US$, X, 57470781033, 60599264112, 46669801600, 51014155360, 54016411987, 59472993627, 62422483000, 66898484438, 72744178924, 86851358251, 97977985187, 101735373664, 102463676507, 119039438267, 137524183976, 152061725542, 187032815265, 199543858660, 204391186466, 222870092880, 221946226842, 230042716847, 252454324684, 279184279235, 308515067299, 304013813794, 329139432439, 291200362702, 293692987227, 287273815813, 327525496496, 371782719797, 393646925603, 425545042367, 429550239495, 461791149191, 476148034907, 490658804656, 512774618109, 599470430509, 703128958274, 823611578011, 939066417429, 1184724488414, 1267470121376, 1315230229768, 1669619794642, 1871918500922, 1860877235564, 1917053695705, 2042939289738, 2146758593732, 2290591030769, 2624329038245, 2761338202695, 2889949137794, 2664748748048
