Country, Variable, Unit, Symbol, "1965", "1966", "1967", "1968", "1969", "1970", "1971", "1972", "1973", "1974", "1975", "1976", "1977", "1978", "1979", "1980", "1981", "1982", "1983", "1984", "1985", "1986", "1987", "1988", "1989", "1990", "1991", "1992", "1993", "1994", "1995", "1996", "1997", "1998", "1999", "2000", "2001", "2002", "2003", "2004", "2005", "2006", "2007", "2008", "2009", "2010", "2011", "2012", "2013", "2014", "2015", "2016", "2017", "2018", "2019", "2020"
Slovakia, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.62, 0.58, , 0.52, , 0.47, 0.47, , 0.44, , 0.4, 0.39, , 0.37, , , , , , , , , , , , , , 
Slovakia, Municipal water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.55, , 0.48, , , 0.46, , 0.42, , , 0.38, , 0.36, 0.32, 0.32, 0.31, 0.3, 0.31, 0.29, , , , , , , 
Slovenia, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.16, 0.16, 0.16, 0.17, 0.17, 0.17, 0.17
Slovenia, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.26, 0.26, , 0.26, , 0.24, 0.23, , 0.2, , 0.18, 0.17, , 0.17, , , , , , , , , , , , , , 
Slovenia, Municipal water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.26, , , 0.27, , 0.25, , , 0.22, , 0.19, , , 0.16, , 0.17, 0.17, 0.17, 0.17, 0.17, 0.16, 0.16, , , , , , , 
Somalia, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Somalia, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , 0.01, , , , , , , , , , , , , , , , , 
Somalia, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.02, 0.01, 0.01, 0.01, 0.01, , 0.01, 0.01, , 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01
South Africa, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.28, , , , , , , , , , 3.9, , , , , , , , , , , , , 4.18, , 3.73, 3.78, 3.89, 3, 3.15, 3.11
South Africa, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.09, , , , , , , , , , , , , , , , , , , , , , , , , 
South Africa, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 2.44, 2.61, 2.77, 2.93, , 3.25, 3.42, 3.58, 3.74, , 3.93, 3.95, 3.97, 3.99, 4.01, 4.03, 4.06, 4.08, 4.1, 4.12, 4.14, 4.16, , 3.96, , , , , , 
South Sudan, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19, 0.19
Spain, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , 5.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.55, 4.74, 4.89, 4.69, 4.5, , 4.56
Spain, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , 5.76, 6.02, 6.28, 6.54, , 6.42, 6.04, 5.65, 5.27, 4.89, , 4.88, 5.25, , 5.53, , 5.63, 5.81, , 5.95, , , , , , , , , , , , , 4.53, 
Spain, Municipal water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , , , , , , , , , , , , 6.8, , , , , , 4.51, , , 5.61, , 5.45, , , 6, , 5.9, 5.76, 5.45, 5.05, 4.64, 4.6, 4.63, , , , , , , 
Sri Lanka, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.2, , , , , , , , , , , , , , , 0.81, , , , , , , , , , , , , , , 
Sri Lanka, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.5, , , , , , , , , , , , , , , , , , , , 
Sri Lanka, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.23, 0.26, 0.29, 0.32, 0.35, 0.38, 0.41, 0.44, 0.47, , 0.56, 0.62, 0.68, 0.74, , 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81, 0.81
Sudan, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95
Suriname, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , , , , , , , , , , , , , , , , 0.05, , , , , , , , , , , , , , 
Suriname, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, , , , , , , , , , , , , , , , , , , , 
Suriname, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, 0.03, , 0.03, 0.04, 0.04, 0.04, 0.05, , 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05
Sweden, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.95, , , , , 0.7
Sweden, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , 0.99, 1, 1.02, 1.03, , 1.03, 1.03, 1.02, 1.01, , 0.95, 0.89, 0.84, 0.78, 0.73, 0.8, 0.88, 0.96, , 1.03, 1.02, , 1.02, 1.03, 1.04, 1.04, , 1.05, 1.04, , 1.04, , 1.03, 1.01, , 1, , 1.01, 1.01, , 1.01, 0.99, 0.98, 0.97, , 0.9, 0.85, 0.8, 0.75, 
Sweden, Municipal water withdrawal, 10^9 m3/year, X, , , , , , 0.98, , , , , 1.04, , , , , 1.01, , , , , , , , , 1.03, , , 1.02, , , , , 1.05, , , 1.03, , 1.04, , , 1, , 1, , , 1.02, , , , , , , , , , 
Switzerland, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.9, 0.93, 0.93, 0.93, 0.96, , 
Switzerland, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , 1.14, 1.14, 1.13, 1.13, , 1.12, 1.12, 1.11, 1.11, , 1.11, 1.12, 1.13, 1.14, , 1.15, 1.16, 1.16, 1.17, 1.18, 1.19, , 1.16, 1.14, 1.11, 1.08, , 1.06, 1.06, , 1.06, , 1.05, 1.03, , , 1.02, 1.05, 1.09, 1.13, 1.17, , , , , , , , 0.96, 0.96
Switzerland, Municipal water withdrawal, 10^9 m3/year, X, , , , , , 1.14, , , , , 1.13, , , , , 1.1, , , , , 1.14, , , , , , , 1.19, , , , , 1.06, , , 1.06, , 1.07, , , 1, 0.98, , , , , , 1.2, 0.92, , , , , , , 
Syrian Arab Republic, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.02, 1.06, 1.09, 1.13, 1.17, 1.21, 1.25, 1.29, 1.33, 1.38, 1.43, , , , , , , , , , , , , , , , , 
Syrian Arab Republic, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.48, , , , , , , , , , , , , , , 
Syrian Arab Republic, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.45, , 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48, 1.48
Tajikistan, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.41, , , , , , 0.3, , , , , , 0.65, , , , , , , , , 0.39, 0.33, 0.58, 0.79, 0.91, 
Tajikistan, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.39, 0.37, 0.36, 0.34, 0.32, , 0.36, 0.41, 0.47, 0.53, 0.59, , 0.62, 0.59, 0.56, 0.53, 0.5, 0.47, 0.44, 0.41, , , , , , 0.91
Thailand, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , 0.9, , , , , 1.26, , , 1.5, , , , , , , , , , , , , , , , , 2.74, , , , , , , , , , , , , 
Thailand, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , 0.97, 1.04, 1.12, 1.19, , 1.34, 1.42, , 1.57, 1.64, 1.72, 1.79, 1.86, 1.93, 2.01, 2.08, 2.15, 2.23, 2.3, 2.37, 2.45, 2.52, 2.59, 2.67, , 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74, 2.74
Timor-Leste, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.1, , , , , , , , , , , , , , , , 
Timor-Leste, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.01, , , , , , , , , , , , , , , , , , , , 
Timor-Leste, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.03, 0.05, 0.08, , 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
Togo, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.06, , , , , , , , , , , , , , , 0.09, , , , , , , , , , , , , , , , , , 
Togo, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.14, , , , , , , , , , , , , , , 
Togo, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.06, 0.06, 0.06, 0.06, 0.07, 0.07, 0.07, 0.07, 0.08, 0.08, 0.08, 0.08, 0.08, 0.09, , 0.11, 0.12, , 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14, 0.14
Trinidad and Tobago, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.19, , , 0.2, , , , , , , , , , , , , , , , , , , , 
Trinidad and Tobago, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, , , , , , 0.24, , , , , , , , , 
Trinidad and Tobago, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.19, 0.19, , 0.2, 0.2, 0.21, 0.21, , 0.22, 0.22, 0.23, 0.23, 0.23, , 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24, 0.24
Tunisia, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.26, , , , , , , , , , 0.36, , , , , , , , , , , , , , , , 0.72, 0.83, 0.87, 0.84, 0.82
Tunisia, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.31, , , , , , , , , , , , , , , , 0.5, , , , , , , , , 
Tunisia, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.27, 0.28, 0.29, 0.3, , 0.32, 0.33, 0.34, 0.35, , 0.39, 0.4, 0.41, 0.42, 0.43, 0.45, 0.46, 0.47, 0.48, 0.49, , 0.54, 0.58, 0.63, 0.67, , , , , 
Turkmenistan, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.35, , , , , , , , , , 0.76, , , , , , , , , , , , , , , , 0.45
Turkmenistan, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.6, , , , , , , , , , , , , , , , , , , , 
Turkmenistan, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.39, 0.43, 0.47, 0.51, 0.56, , 0.61, 0.63, 0.64, , 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.76, 0.78, 0.73, 0.59, 
Türkiye, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.2, , , , , , , 4.17, 6.4, 4.66, 4.81, 4.92, 4.95, , 5.16, , 4.55, , 4.79, , 4.94, , 5.24, , 6.21, 6.4, 6.58, , 6.91
Türkiye, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.05, 4.91, 4.76, 4.61, 4.47, 4.32, , , , , , , 5.06, , 4.86, , 4.67, , 4.86, , 5.09, , 5.73, , , , 6.75, 
Uganda, Municipal water withdrawal, 10^9 m3/year, , , , , , , 0.06, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.33, , , , , , , , , , , , 
Uganda, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.15, , , , , , , , , , , , , , , , , , , , 
Uganda, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , 0.07, 0.07, 0.07, 0.08, 0.08, 0.08, 0.08, 0.09, 0.09, 0.09, 0.1, 0.1, 0.1, 0.1, 0.11, 0.11, 0.11, 0.12, 0.12, 0.12, 0.13, 0.13, 0.13, 0.13, 0.14, 0.14, 0.14, 0.15, 0.15, , 0.17, 0.2, 0.22, 0.24, 0.26, 0.28, 0.31, , 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33, 0.33
Ukraine, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.64, , , , , , , , , , , , , , , , , , , , , , 2.59, 2.49, 2.42, 2.46, 2.46, 2.41, 2.77
Ukraine, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3.31, , , , , 3.32, , , , , 3.27, , , , , , , , , , 
Ukraine, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.47, 4.31, 4.14, 3.97, 3.81, 3.64, 3.48, , 3.31, 3.31, 3.32, 3.32, , 3.31, 3.3, 3.29, 3.28, , 3.1, 2.93, 2.76, , , , , , , 
United Arab Emirates, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 0.1, , , , , , , , , , , , , , , 0.5, , , , , , , , 0.52, , , , , , , , , , , , , 2.58, 2.59, 2.62, 2.62, 2.63
United Arab Emirates, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.51, , , , , 0.62, , , , , , , , , , , , , , , 
United Arab Emirates, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 0.13, 0.15, 0.18, 0.21, 0.23, 0.26, 0.29, 0.31, 0.34, 0.37, 0.39, 0.42, 0.45, 0.47, , 0.5, 0.51, 0.51, 0.51, , 0.52, 0.52, , 0.57, , 0.8, 0.97, 1.15, 1.33, 1.51, 1.69, 1.86, 2.04, 2.22, 2.4, , , , , 
United Kingdom of Great Britain and Northern Ireland, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5.96, 6.23, , , , 
United Kingdom of Great Britain and Northern Ireland, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 7.01, 7.04, 7.08, 7.11, , 7.15, 7.16, 7.16, 7.17, 7.17, 7.18, 7.18, 7.19, 7.2, 7.2, 7.21, 7.21, , 7.18, 7.13, , , 6.99, 6.67, , , , , , , , , 5.53, , , , 6.23, 6.23, 6.23, 6.23
United Kingdom of Great Britain and Northern Ireland, Municipal water withdrawal, 10^9 m3/year, X, , , , , , , , , , , , , , , , 6.97, , , , , 7.14, , , , , , , , , , , , , 7.22, , , 7.09, 7.31, , , 6.35, 6.22, 5.99, 5.94, 5.76, 5.96, 5.82, 5.83, , 5.22, , , , , , 
United Republic of Tanzania, Municipal water withdrawal, 10^9 m3/year, , , , , , , 0.1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.53, , , , , , , , , , , , , , , , , , 
United Republic of Tanzania, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , 0.11, 0.13, 0.14, 0.15, 0.17, 0.18, 0.19, 0.21, 0.22, 0.23, 0.25, 0.26, 0.27, 0.29, 0.3, 0.31, 0.33, 0.34, 0.35, 0.37, 0.38, 0.39, 0.41, 0.42, 0.43, 0.45, 0.46, 0.47, 0.49, 0.5, 0.51, , 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53, 0.53
United States of America, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 60.67, , , , , , , , , , 64, , , , , 65.44, , , , , 62.09, , , , , 58.39, , , , , 
United States of America, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 61, 61.34, 61.67, 62, 62.34, 62.67, 63, 63.33, 63.67, , 64.29, 64.58, 64.86, 65.15, , 64.77, 64.1, 63.43, 62.76, , 61.35, 60.61, 59.87, 59.13, , 58.39, 58.39, 58.39, 58.39, 58.39
Uruguay, Municipal water withdrawal, 10^9 m3/year, , 0.04, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.41, , , , , , , , , , , , , , , , , , , , 
Uruguay, Municipal water withdrawal, 10^9 m3/year, I, , 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, , 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41, 0.41
Uzbekistan, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.58, , , , , , , 3.45, , , , 4.1, , , , , , , , , 2.33, 2.41, 2.44, 2.41, , , 
Uzbekistan, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2.71, 2.83, 2.95, 3.08, 3.2, 3.33, , 3.61, 3.77, 3.94, , 3.9, 3.71, 3.51, 3.32, 3.12, 2.92, 2.73, 2.53, , , , , 2.41, 2.41, 2.41
Venezuela (Bolivarian Republic of), Municipal water withdrawal, 10^9 m3/year, , , , , , , 1.76, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4.41, , , , , 5.12, , , , , , , , , , , , , , , 
Venezuela (Bolivarian Republic of), Municipal water withdrawal, 10^9 m3/year, I, , , , , , , 1.85, 1.94, 2.03, 2.12, 2.2, 2.29, 2.38, 2.47, 2.56, 2.65, 2.73, 2.82, 2.91, 3, 3.09, 3.18, 3.26, 3.35, 3.44, 3.53, 3.62, 3.7, 3.79, 3.88, 3.97, 4.06, 4.15, 4.23, 4.32, , 4.55, 4.7, 4.84, 4.98, , 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12, 5.12
Viet Nam, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , 1.32, , , , , 1.75, , , , , , , , , , , , , , , , , , , , 1.21, , , , , , , , , , , , , , , 
Viet Nam, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1.05, , , , , , , , , , , , , , , , , , , , 
Viet Nam, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , 1.41, 1.49, 1.58, 1.66, , 1.7, 1.66, 1.61, 1.56, 1.52, 1.47, 1.42, 1.38, 1.33, 1.28, 1.24, 1.19, 1.14, 1.1, , 1.08, 1.11, 1.14, 1.18, , 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21, 1.21
Yemen, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.2, , , , , , , , , , 0.27, , , , , 0.27, , , , , , , , , , , , , , , 
Yemen, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , 0.21, 0.22, 0.22, 0.23, 0.24, 0.24, 0.25, 0.26, 0.26, , 0.27, 0.27, 0.27, 0.27, , 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27, 0.27
Zambia, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.3, , 0.27, , , , , , , , , , , , , , , , , , , , , , , , , , 
Zambia, Municipal water withdrawal, 10^9 m3/year, E, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.29, , , , , , , , , , , , , , , , , , , , 
Zambia, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0.29, , 0.27, 0.28, 0.28, 0.28, 0.29, , 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29, 0.29
Zimbabwe, Municipal water withdrawal, 10^9 m3/year, , , , , , , , , , , , , , , , , , , , , , , , 0.17, , , , , , , , , , , , , , , 0.59, , , , , 0.42, , , , , , , , 0.63, 0.6, 0.49, 0.65, , 
Zimbabwe, Municipal water withdrawal, 10^9 m3/year, I, , , , , , , , , , , , , , , , , , , , , , , , 0.2, 0.23, 0.25, 0.28, 0.31, 0.34, 0.37, 0.39, 0.42, 0.45, 0.48, 0.51, 0.53, 0.56, , 0.56, 0.52, 0.49, 0.46, , 0.45, 0.48, 0.5, 0.53, 0.55, 0.58, 0.61, , , , , 0.65, 0.65
